,label,text,text_clean,Soeken M,Choi C,Ejlali A,D'angelo G,Anand K,Miller B,Niu X,Chou PH,Hu W,Plessl C,Lantz V,Rodríguez ND,Wang Z,West R,Fei Y,Abouelella F,Kaldeli E,Santinelli L,Misler M,Bacivarov I,Park KJ,Guntur S,Velickovic N,Wu T,Vitek J,Root M,Hawkins W,Hsiung PA,Curley E,Kostakos V,Bueno D,Mu J,Ishizaka K,Trummer R,Vandeputte F,Deng Q,Meratnia N,Patti D,Coulson G,Dash A,Penserini L,Hoke S,Chang E,Nahrstedt K,Seviora RE,Steenkiste P,Whalley DB,Hattangady S,Ykman-Couvreur C,Aldini A,Xiang H,Karellas A,Dong H,Rocca P,Oliveri G,Hu RQ,Ghayvat H,Gui X,Alkar AZ,Chiavedale C,Pedrasa MA,Jae Chul Moon,Al-Rousan M,Kundur D,Cabrer MR,Bjelica MZ,Lopes RD,Arni J,Santos-Perez M,Chang CK,Tan F,Bu L,Clapperton G,Kwon WH,Galloway S,Marusic S,Hwang Z,Seungho Baek,Perera C,Horiike Y,Faulkner R,Newsome J,Qiao C,Aghajan H,Bose S,Rungger M,Sheng W,Liang X,Guo T,O'Connor NE,Yin Y,Lee W,Billis AS,Skoldström P,Palazzi CE,Huh J,Wendorf RG,Boger J,Chon Y,Youbing Zhang,Mitchell R,Cavdar IH,Chow M,Caraiscos C,Harrison MD,Hüssy J,Mateias C,Nicolescu A,Lien SY,Treur J,Rialle V,Vlahavas I,Paola A,Gu M,Sonntag C,Rodríguez-Covili J,Peoble L,Sánchez-Venzalá JI,Munaro M,Chuang SN,Roussaki I,Fricke R,Becker C,Lewis D,Stevens T,publication_date_2003,publication_date_2007 
609,0,"GECO: Global Event-Driven Co-Simulation Framework for Interconnected Power System and Communication Network The vision of a smart grid is predicated upon pervasive use of modern digital communication techniques to today's power system. As wide area measurements and control techniques are being developed and deployed for a more resilient power system, the role of communication network is becoming prominent. Power system dynamics gets influenced by the communication delays in the network. Therefore, extensive integration of power system and communication infrastructure mandates that the two systems be studied as a single distributed cyber-physical system. This paper proposes a power system and communication network co-simulation framework (GECO) using a global event-driven mechanism. The accuracy is tunable based on the time-scale requirements of the phenomena being studied. This co-simulation can improve the practical investigation of smart grid and evaluate wide area measurement and control schemes. As a case study, a communication-based backup distance relay protection scheme is co-simulated and validated on this co-simulation framework. digital communication, discrete event simulation, power system control, power system interconnection, power system measurement, power system protection, power system simulation, smart power grids, global event-driven co-simulation framework, interconnected power system, communication network, GECO, smart grid, digital communication techniques, wide area measurements, control techniques, resilient power system, power system dynamic simulation, communication delays, power system integration, communication infrastructure, single distributed cyber-physical system, power system co-simulation framework, communication network co-simulation framework, communication-based backup distance relay protection scheme, Communication networks, Synchronization, Power system dynamics, Real time systems, Mathematical model, Power grids, Co-simulation, event-driven, wide area protection and control",geco global event driven co simulation framework for interconnected power system and communication network the vision of a smart grid is predicated upon pervasive use of modern digital communication techniques to today s power system as wide area measurements and control techniques are being developed and deployed for a more resilient power system the role of communication network is becoming prominent power system dynamics gets influenced by the communication delays in the network therefore extensive integration of power system and communication infrastructure mandates that the two systems be studied as a single distributed cyber physical system this paper proposes a power system and communication network co simulation framework geco using a global event driven mechanism the accuracy is tunable based on the time scale requirements of the phenomena being studied this co simulation can improve the practical investigation of smart grid and evaluate wide area measurement and control schemes as a case study a communication based backup distance relay protection scheme is co simulated and validated on this co simulation framework digital communication discrete event simulation power system control power system interconnection power system measurement power system protection power system simulation smart power grids global event driven co simulation framework interconnected power system communication network geco smart grid digital communication techniques wide area measurements control techniques resilient power system power system dynamic simulation communication delays power system integration communication infrastructure single distributed cyber physical system power system co simulation framework communication network co simulation framework communication based backup distance relay protection scheme communication networks synchronization power system dynamics real time systems mathematical model power grids co simulation event driven wide area protection and control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
610,0,"A Survey on Ambient-Assisted Living Tools for Older Adults In recent years, we have witnessed a rapid surge in assisted living technologies due to a rapidly aging society. The aging population, the increasing cost of formal health care, the caregiver burden, and the importance that the individuals place on living independently, all motivate development of innovative-assisted living technologies for safe and independent aging. In this survey, we will summarize the emergence of `ambient-assisted living'' (AAL) tools for older adults based on ambient intelligence paradigm. We will summarize the state-of-the-art AAL technologies, tools, and techniques, and we will look at current and future challenges. ambient intelligence, assisted living, geriatrics, patient care, caregiver burden, AAL technology, ambient intelligence paradigm, health care, aging population, older adults, ambient-assisted living tools, Intelligent sensors, Hidden Markov models, Robots, Biomedical monitoring, Smart homes, Humans, Context awareness, decision support systems, intelligent systems, mobile computing, sensors",a survey on ambient assisted living tools for older adults in recent years we have witnessed a rapid surge in assisted living technologies due to a rapidly aging society the aging population the increasing cost of formal health care the caregiver burden and the importance that the individuals place on living independently all motivate development of innovative assisted living technologies for safe and independent aging in this survey we will summarize the emergence of ambient assisted living aal tools for older adults based on ambient intelligence paradigm we will summarize the state of the art aal technologies tools and techniques and we will look at current and future challenges ambient intelligence assisted living geriatrics patient care caregiver burden aal technology ambient intelligence paradigm health care aging population older adults ambient assisted living tools intelligent sensors hidden markov models robots biomedical monitoring smart homes humans context awareness decision support systems intelligent systems mobile computing sensors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
611,0,"Cooperative Development of an Arduino-Compatible Building Automation System for the Practical Teaching of Electronics This paper presents a cooperative project developed by a network of schools and company of different regions of Spain. The project consisted in the development of a home and building automation system for practical teaching in vocational training. The system is based on the Arduino platform to allow the easy development of new applications and hardware modules. This paper also presents the first experiences of practical use at schools. The project has been granted by the Spanish Ministry of Education. electronic engineering education, home automation, teaching, vocational training, Arduino-compatible building automation system, practical electronics teaching, vocational training, Building automation, Training, Radiofrequency identification, Access control, Power supplies, Companies, Home automation, Arduino, vocational training",cooperative development of an arduino compatible building automation system for the practical teaching of electronics this paper presents a cooperative project developed by a network of schools and company of different regions of spain the project consisted in the development of a home and building automation system for practical teaching in vocational training the system is based on the arduino platform to allow the easy development of new applications and hardware modules this paper also presents the first experiences of practical use at schools the project has been granted by the spanish ministry of education electronic engineering education home automation teaching vocational training arduino compatible building automation system practical electronics teaching vocational training building automation training radiofrequency identification access control power supplies companies home automation arduino vocational training,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
612,0,"A graph-based approach for automatic service activation and deactivation on the OSGi platform More and more mobile and embedded devices, such as home appliances and network devices, have selected OSGi as the software management platform. As a result, the resource management of the OSGi platform has become a critical issue. This paper focuses on how to enhance the efficiency of resource utilization in terms of the service activation and deactivation. We propose the service activator (SA), which is designed as an OSGi bundle, to on-demand activate and deactivate OSGi services, so that the resources required by services can be allocated and deallocated automatically. This involves a graph-based representation of services dependencies and two new algorithms. We have implemented the SA on an OSGi implementation (Knopflerfish); a home network prototype with a home surveillance scenario is presented to demonstrate the feasibility. Furthermore, a simulator is developed to further evaluate the SA in terms of several scenarios; the results show that the SA performs well for a wide range of bundles, and the processing overhead is low. graph theory, mobile computing, resource allocation, graph-based approach, automatic service activation, automatic service deactivation, software management platform, OSGi platform, resource utilization efficiency, service activator, Resource management, Home appliances, Middleware, Embedded software, Home automation, Prototypes, Surveillance, Performance evaluation, Consumer electronics, Computer architecture, OSGi, resource-constrained device, eager resource allocation, service activation, graph-based",a graph based approach for automatic service activation and deactivation on the osgi platform more and more mobile and embedded devices such as home appliances and network devices have selected osgi as the software management platform as a result the resource management of the osgi platform has become a critical issue this paper focuses on how to enhance the efficiency of resource utilization in terms of the service activation and deactivation we propose the service activator sa which is designed as an osgi bundle to on demand activate and deactivate osgi services so that the resources required by services can be allocated and deallocated automatically this involves a graph based representation of services dependencies and two new algorithms we have implemented the sa on an osgi implementation knopflerfish a home network prototype with a home surveillance scenario is presented to demonstrate the feasibility furthermore a simulator is developed to further evaluate the sa in terms of several scenarios the results show that the sa performs well for a wide range of bundles and the processing overhead is low graph theory mobile computing resource allocation graph based approach automatic service activation automatic service deactivation software management platform osgi platform resource utilization efficiency service activator resource management home appliances middleware embedded software home automation prototypes surveillance performance evaluation consumer electronics computer architecture osgi resource constrained device eager resource allocation service activation graph based,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
613,0,"Subspace Methods for Data Attack on State Estimation: A Data Driven Approach Data attacks on state estimation modify part of system measurements such that the tempered measurements cause incorrect system state estimates. Attack techniques proposed in the literature often require detailed knowledge of system parameters. Such information is difficult to acquire in practice. The subspace methods presented in this paper, on the other hand, learn the system operating subspace from measurements and launch attacks accordingly. Conditions for the existence of an unobservable subspace attack are obtained under the full and partial measurement models. Using the estimated system subspace, two attack strategies are presented. The first strategy aims to affect the system state directly by hiding the attack vector in the system subspace. The second strategy misleads the bad data detection mechanism so that data not under attack are removed. Performance of these attacks are evaluated using the IEEE 14-bus network and the IEEE 118-bus network. security of data, state estimation, subspace methods, data attack, state estimation, data driven approach, system operating subspace, launch attacks, measurement attacks, unobservable subspace attack, bad data detection mechanism, IEEE 14-bus network, IEEE 118-bus network, State estimation, Mathematical model, Robot sensing systems, Power grids, Current measurement, Real-time systems, Network topology, Cyber physical system, data framing attack, false data injection, state estimation, subspace method",subspace methods for data attack on state estimation a data driven approach data attacks on state estimation modify part of system measurements such that the tempered measurements cause incorrect system state estimates attack techniques proposed in the literature often require detailed knowledge of system parameters such information is difficult to acquire in practice the subspace methods presented in this paper on the other hand learn the system operating subspace from measurements and launch attacks accordingly conditions for the existence of an unobservable subspace attack are obtained under the full and partial measurement models using the estimated system subspace two attack strategies are presented the first strategy aims to affect the system state directly by hiding the attack vector in the system subspace the second strategy misleads the bad data detection mechanism so that data not under attack are removed performance of these attacks are evaluated using the ieee 14 bus network and the ieee 118 bus network security of data state estimation subspace methods data attack state estimation data driven approach system operating subspace launch attacks measurement attacks unobservable subspace attack bad data detection mechanism ieee 14 bus network ieee 118 bus network state estimation mathematical model robot sensing systems power grids current measurement real time systems network topology cyber physical system data framing attack false data injection state estimation subspace method,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
614,0,"Context-Aware Energy Enhancements for Smart Mobile Devices Within the past decade, mobile computing has morphed into a principal form of human communication, business, and social interaction. Unfortunately, the energy demands of newer ambient intelligence and collaborative technologies on mobile devices have greatly overwhelmed modern energy storage abilities. This paper proposes several novel techniques that exploit spatiotemporal and device context to predict device wireless data and location interface configurations that can optimize energy consumption in mobile devices. These techniques, which include variants of linear discriminant analysis, linear logistic regression, non-linear logistic regression with neural networks, k-nearest neighbor, and support vector machines are explored and compared on synthetic and user traces from real-world usage studies. The experimental results show that up to 90% successful prediction is possible with neural networks and k-nearest neighbor algorithms, improving upon prediction strategies in prior work by approximately 50%. Further, an average improvement of 24% energy savings is achieved compared to state-of-the-art prior work on energy-efficient location-sensing. data communication, energy consumption, mobile computing, mobile handsets, neural nets, support vector machines, context-aware energy enhancements, smart mobile devices, human communication, social interaction, business interaction, ambient intelligence, collaborative technologies, energy storage abilities, wireless data, location interface configurations, energy consumption, linear discriminant analysis, linear logistic regression, nonlinear logistic regression, neural networks, support vector machines, k-nearest neighbor algorithms, energy-efficient location-sensing, Context, Machine learning algorithms, Mobile handsets, Algorithm design and analysis, Global Positioning System, Sensors, Mathematical model, Pervasive computing, Machine learning, Human Factors in Software Design, Human-centered computing, Energy optimization, pervasive computing, machine learning",context aware energy enhancements for smart mobile devices within the past decade mobile computing has morphed into a principal form of human communication business and social interaction unfortunately the energy demands of newer ambient intelligence and collaborative technologies on mobile devices have greatly overwhelmed modern energy storage abilities this paper proposes several novel techniques that exploit spatiotemporal and device context to predict device wireless data and location interface configurations that can optimize energy consumption in mobile devices these techniques which include variants of linear discriminant analysis linear logistic regression non linear logistic regression with neural networks k nearest neighbor and support vector machines are explored and compared on synthetic and user traces from real world usage studies the experimental results show that up to 90 successful prediction is possible with neural networks and k nearest neighbor algorithms improving upon prediction strategies in prior work by approximately 50 further an average improvement of 24 energy savings is achieved compared to state of the art prior work on energy efficient location sensing data communication energy consumption mobile computing mobile handsets neural nets support vector machines context aware energy enhancements smart mobile devices human communication social interaction business interaction ambient intelligence collaborative technologies energy storage abilities wireless data location interface configurations energy consumption linear discriminant analysis linear logistic regression nonlinear logistic regression neural networks support vector machines k nearest neighbor algorithms energy efficient location sensing context machine learning algorithms mobile handsets algorithm design and analysis global positioning system sensors mathematical model pervasive computing machine learning human factors in software design human centered computing energy optimization pervasive computing machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
615,0,"Smart Homecare Surveillance System: Behavior Identification Based on State-Transition Support Vector Machines and Sound Directivity Pattern Analysis This study presents a smart homecare surveillance system, which utilizes sound-steered cameras to identify behavior of interest. First of all, to detect multiple source locations, a new direction-of-arrival (DOA) algorithm is proposed by introducing cascaded frequency filters, which can quickly calculate directions without creating much complexity. This method can also locate and separate different signals at the same time. Second, after the camera points in the direction of the estimated angle, the proposed state-transition support vector machine is used to provide favorable discriminability for human behavior identification. A new Markov random field (MRF) function based on the localized contour sequence (LCS) is also presented while the system computes transition probabilities between states. Such LCS-based MRF functions can effectively smooth transitions and enhance recognition. The experimental results show that the average error of DOA decreases to around 7$ ^\circ$, which is better than those of the baselines. Also, our proposed behavior identification system can reach an 88.3% accuracy rate. The aforementioned results have therefore demonstrated the feasibility of the proposed method. acoustic signal detection, behavioural sciences, direction-of-arrival estimation, filtering theory, health care, home automation, image sequences, Markov processes, patient care, probability, random processes, support vector machines, video signal processing, video surveillance, LCS-based MRF functions, transition probabilities, localized contour sequence, Markov random field, human behavior identification, state-transition support vector machine, estimated angle, cascaded frequency filters, DOA algorithm, direction-of-arrival algorithm, source location detection, sound-steered cameras, smart homecare surveillance system, sound directivity pattern analysis, Hidden Markov models, Support vector machines, Pattern analysis, Ambient intelligence, Surveillance, Direction-of-arrival estimation, Behavior identification, LCS-based Markov random field (MRF), localized contour sequence (LCS), sound directivity pattern analysis (DPA), sound localization, state-transition support vector machine (SVM) (STSVM)",smart homecare surveillance system behavior identification based on state transition support vector machines and sound directivity pattern analysis this study presents a smart homecare surveillance system which utilizes sound steered cameras to identify behavior of interest first of all to detect multiple source locations a new direction of arrival doa algorithm is proposed by introducing cascaded frequency filters which can quickly calculate directions without creating much complexity this method can also locate and separate different signals at the same time second after the camera points in the direction of the estimated angle the proposed state transition support vector machine is used to provide favorable discriminability for human behavior identification a new markov random field mrf function based on the localized contour sequence lcs is also presented while the system computes transition probabilities between states such lcs based mrf functions can effectively smooth transitions and enhance recognition the experimental results show that the average error of doa decreases to around 7 circ which is better than those of the baselines also our proposed behavior identification system can reach an 88 3 accuracy rate the aforementioned results have therefore demonstrated the feasibility of the proposed method acoustic signal detection behavioural sciences direction of arrival estimation filtering theory health care home automation image sequences markov processes patient care probability random processes support vector machines video signal processing video surveillance lcs based mrf functions transition probabilities localized contour sequence markov random field human behavior identification state transition support vector machine estimated angle cascaded frequency filters doa algorithm direction of arrival algorithm source location detection sound steered cameras smart homecare surveillance system sound directivity pattern analysis hidden markov models support vector machines pattern analysis ambient intelligence surveillance direction of arrival estimation behavior identification lcs based markov random field mrf localized contour sequence lcs sound directivity pattern analysis dpa sound localization state transition support vector machine svm stsvm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
616,0,"Bluetooth wireless technology in the home The Bluetooth/sup TM/ wireless technology is a cable replacement technology that exploits the wireless interconnectivity that is possible with radio. Bluetooth chips are already available and early applications include cordless connections from mobile phones to laptop computers and wireless headsets. Even if only 10% of mobile phones and computers were to incorporate Bluetooth chips, then the technology would achieve the critical mass necessary for chip prices to fall below $5 and for the standard to become firmly established in the market-place. It is expected that Bluetooth products will be present in the home, where applications will include: conversion of the humble cellphone to a short-range cordless handset; providing a link from a PC to the Internet; home automation and cable replacement; toys and white goods. This paper introduces the Bluetooth wireless technology and its applications and provides a concise description of its air interface and protocol stack. radio networks, cordless telephone systems, radio equipment, laptop computers, telephone sets, Internet, home automation, home computing, cellular radio, picocellular radio, protocols, Bluetooth wireless technology, home network, wireless interconnectivity, Bluetooth chips, cordless connections, mobile phones, laptop computers, wireless headsets, cellphone, short-range cordless handset, Internet, home automation, toys, white goods, air interface, protocol stack, piconet",bluetooth wireless technology in the home the bluetooth sup tm wireless technology is a cable replacement technology that exploits the wireless interconnectivity that is possible with radio bluetooth chips are already available and early applications include cordless connections from mobile phones to laptop computers and wireless headsets even if only 10 of mobile phones and computers were to incorporate bluetooth chips then the technology would achieve the critical mass necessary for chip prices to fall below 5 and for the standard to become firmly established in the market place it is expected that bluetooth products will be present in the home where applications will include conversion of the humble cellphone to a short range cordless handset providing a link from a pc to the internet home automation and cable replacement toys and white goods this paper introduces the bluetooth wireless technology and its applications and provides a concise description of its air interface and protocol stack radio networks cordless telephone systems radio equipment laptop computers telephone sets internet home automation home computing cellular radio picocellular radio protocols bluetooth wireless technology home network wireless interconnectivity bluetooth chips cordless connections mobile phones laptop computers wireless headsets cellphone short range cordless handset internet home automation toys white goods air interface protocol stack piconet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
617,0,"Local Dynamic Stability Assessment of Motion Impaired Elderly Using Electronic Textile Pants A clear association has been demonstrated between gait stability and falls in the elderly. Integration of wearable computing and human dynamic stability measures into home automation systems may help differentiate fall-prone individuals in a residential environment. The objective of the current study was to evaluate the capability of a pair of electronic textile (e-textile) pants system to assess local dynamic stability and to differentiate motion-impaired elderly from their healthy counterparts. A pair of e-textile pants comprised of numerous e-TAGs at locations corresponding to lower extremity joints was developed to collect acceleration, angular velocity and piezoelectric data. Four motion-impaired elderly together with nine healthy individuals (both young and old) participated in treadmill walking with a motion capture system simultaneously collecting kinematic data. Local dynamic stability, characterized by maximum Lyapunov exponent, was computed based on vertical acceleration and angular velocity at lower extremity joints for the measurements from both e-textile and motion capture systems. Results indicated that the motion-impaired elderly had significantly higher maximum Lyapunov exponents (computed from vertical acceleration data) than healthy individuals at the right ankle and hip joints. In addition, maximum Lyapunov exponents assessed by the motion capture system were found to be significantly higher than those assessed by the e-textile system. Despite the difference between these measurement techniques, attaching accelerometers at the ankle and hip joints was shown to be an effective sensor configuration. It was concluded that the e-textile pants system, via dynamic stability assessment, has the potential to identify motion-impaired elderly. accelerometers, biomedical measurement, gait analysis, geriatrics, home automation, image motion analysis, Lyapunov methods, mechanoception, textiles, wearable computers, local dynamic stability assessment, motion impaired elderly, electronic textile pants, gait stability, falls, wearable computing, home automation system, residential environment, e-textile pants, angular velocity, piezoelectric data, treadmill walking, motion capture system, Lyapunov exponent, vertical acceleration, right ankle joint, hip joint, accelerometer, Stability, Senior citizens, Textiles, Acceleration, Extremities, Angular velocity, Accelerometers, Hip, Wearable computers, Humans, E-textile, local dynamic stability, slips and falls, wearable computing",local dynamic stability assessment of motion impaired elderly using electronic textile pants a clear association has been demonstrated between gait stability and falls in the elderly integration of wearable computing and human dynamic stability measures into home automation systems may help differentiate fall prone individuals in a residential environment the objective of the current study was to evaluate the capability of a pair of electronic textile e textile pants system to assess local dynamic stability and to differentiate motion impaired elderly from their healthy counterparts a pair of e textile pants comprised of numerous e tags at locations corresponding to lower extremity joints was developed to collect acceleration angular velocity and piezoelectric data four motion impaired elderly together with nine healthy individuals both young and old participated in treadmill walking with a motion capture system simultaneously collecting kinematic data local dynamic stability characterized by maximum lyapunov exponent was computed based on vertical acceleration and angular velocity at lower extremity joints for the measurements from both e textile and motion capture systems results indicated that the motion impaired elderly had significantly higher maximum lyapunov exponents computed from vertical acceleration data than healthy individuals at the right ankle and hip joints in addition maximum lyapunov exponents assessed by the motion capture system were found to be significantly higher than those assessed by the e textile system despite the difference between these measurement techniques attaching accelerometers at the ankle and hip joints was shown to be an effective sensor configuration it was concluded that the e textile pants system via dynamic stability assessment has the potential to identify motion impaired elderly accelerometers biomedical measurement gait analysis geriatrics home automation image motion analysis lyapunov methods mechanoception textiles wearable computers local dynamic stability assessment motion impaired elderly electronic textile pants gait stability falls wearable computing home automation system residential environment e textile pants angular velocity piezoelectric data treadmill walking motion capture system lyapunov exponent vertical acceleration right ankle joint hip joint accelerometer stability senior citizens textiles acceleration extremities angular velocity accelerometers hip wearable computers humans e textile local dynamic stability slips and falls wearable computing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
618,0,"PLC-based photovoltaic system management for smart home energy management system As energy consumption in residential areas is rising, residential homes have deployed a photovoltaic (PV) system to save energy cost. The PV system needs to be continuously monitored to maintain its appropriate performance. In addition, it is desirable to monitor each PV module because one abnormal PV module affects the whole PV system. In this paper, the power line communication (PLC) compliant with HomePlug is adopted to monitor each PV module. The system architecture is composed of three components: PLC modem, renewable energy gateway (REG), and smart device application. The PLC modems are deployed on each PV module and monitor it. The REG aggregates and stores the monitored data from the PLC modems and the inverter. The smart device application retrieves the stored data from the REG to inform users of the status of the PV system. Users can browse and figure out the PV system performance in detail. The proposed system is installed in the field that is composed of sixteen 210W PV modules and a 3kW inverter. This scheme will maintain the performance of a PV system and contribute to enhancing home energy management system. carrier transmission on power lines, energy management systems, photovoltaic power systems, smart home energy management system, PLC-based photovoltaic system management, power line communication, HomePlug, PV module monitoring, PLC modem, renewable energy gateway, REG, smart device application, Modems, Monitoring, Inverters, Temperature measurement, Temperature sensors, IEEE 802.11 Standards, Voltage measurement, Home Energy Management System, HomePlug, Power Line Communication, Photovoltaic System",plc based photovoltaic system management for smart home energy management system as energy consumption in residential areas is rising residential homes have deployed a photovoltaic pv system to save energy cost the pv system needs to be continuously monitored to maintain its appropriate performance in addition it is desirable to monitor each pv module because one abnormal pv module affects the whole pv system in this paper the power line communication plc compliant with homeplug is adopted to monitor each pv module the system architecture is composed of three components plc modem renewable energy gateway reg and smart device application the plc modems are deployed on each pv module and monitor it the reg aggregates and stores the monitored data from the plc modems and the inverter the smart device application retrieves the stored data from the reg to inform users of the status of the pv system users can browse and figure out the pv system performance in detail the proposed system is installed in the field that is composed of sixteen 210w pv modules and a 3kw inverter this scheme will maintain the performance of a pv system and contribute to enhancing home energy management system carrier transmission on power lines energy management systems photovoltaic power systems smart home energy management system plc based photovoltaic system management power line communication homeplug pv module monitoring plc modem renewable energy gateway reg smart device application modems monitoring inverters temperature measurement temperature sensors ieee 802 11 standards voltage measurement home energy management system homeplug power line communication photovoltaic system,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
