,label,text,text_clean,Badre AN,Ramamurthy K,John BE,Sahoo RK,Moreira JE,Huo M,Saint-Paul R,Bateman S,McCalla G,Pechenizkiy M,Rozinat A,Raghunathan V,Aalst WM,Perimal-Lewis L,Hatala M,Oliveira TC,e Abreu FB,Azevedo LG,Camargo V,Krogen ET,Yang S,Sun L,Xiong H,Marsic I,Heinimann H,Wiesmann D,Wei CP,Faber NR,Wombacher A,Ghannouchi SA,Lamine E,Montani S,Chebel-Morello B,Tax N,Wu B,Luo B,Epure EV,Espen Ingvaldsen J,Hayase T,Laga N,Masse P,Mendy G,Hicheur Cairns A,Saoud NB,Gunther CW,Wang J,Czarnecki K,Arora C,Esfahani FS,Sulaiman MN,Udzir NI,Renard M,Beillard B,Lalande M,Ren F,Wijesekera D,Rosen D,Wickboldt JA,Gaspary LP,Trastour D,Kramer W,Cho M,Krathu W,Hug C,Deneckére R,Brinkkemper S,Ghose A,Narendra NC,Yan J,Han JS,Song YJ,publication_date_2010,publication_date_2015,publication_date_2016 
80,0,"CHANGEMINER: A solution for discovering IT change templates from past execution traces The main goal of change management is to ensure that standardized methods and procedures are used for the efficient and prompt handling of changes in IT systems, in order to minimize change-related incidents and service-delivery disruption. To meet this goal, it is of paramount importance reusing the experience acquired from previous changes in the design of subsequent ones. Two distinct approaches may be usefully combined to this end. In a top-down approach, IT operators may manually design change templates based on the knowledge owned/acquired in the past. Considering a reverse, bottom-up perspective, these templates could be discovered from past execution traces gathered from IT provisioning tools. While the former has been satisfactorily explored in previous investigations, the latter - despite its undeniable potential to result in accurate templates in a reduced time scale - has not been subject of research, as far as the authors are aware of, by the service operations and management community. To fill in this gap, this paper proposes a solution, inspired on process mining techniques, to discover change templates from past changes. The solution is analyzed through a prototypical implementation of a change template miner subsystem called CHANGEMINER, and a set of experiments based on a real-life scenario. data mining, information management, information systems, management of change, CHANGEMINER, IT change template, change management, standardized method, IT system, change-related incident, service-delivery disruption, IT provisioning tool, process mining, change template miner subsystem, Laboratories, Informatics, Prototypes, Information technology, Information management, Technology management, Companies, Context-aware services, Libraries, Best practices",changeminer a solution for discovering it change templates from past execution traces the main goal of change management is to ensure that standardized methods and procedures are used for the efficient and prompt handling of changes in it systems in order to minimize change related incidents and service delivery disruption to meet this goal it is of paramount importance reusing the experience acquired from previous changes in the design of subsequent ones two distinct approaches may be usefully combined to this end in a top down approach it operators may manually design change templates based on the knowledge owned acquired in the past considering a reverse bottom up perspective these templates could be discovered from past execution traces gathered from it provisioning tools while the former has been satisfactorily explored in previous investigations the latter despite its undeniable potential to result in accurate templates in a reduced time scale has not been subject of research as far as the authors are aware of by the service operations and management community to fill in this gap this paper proposes a solution inspired on process mining techniques to discover change templates from past changes the solution is analyzed through a prototypical implementation of a change template miner subsystem called changeminer and a set of experiments based on a real life scenario data mining information management information systems management of change changeminer it change template change management standardized method it system change related incident service delivery disruption it provisioning tool process mining change template miner subsystem laboratories informatics prototypes information technology information management technology management companies context aware services libraries best practices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
81,0,"Reachability Analysis in Dynamically Routed Networks In this paper, we introduce a novel approach to reachability analysis of dynamically routed networks. The goal is to determine the network-wide reachability using static analysis of configuration files gathered from forwarding devices. We describe a method that can compute the reachability in networks with a mix of static routing configurations, distance vector routing protocols, filtering routing updates and redistributions. The method computes a network-wide approximation of distributed routing information using the standard graph algorithms. Thus, for any network state, we can determine a set of active paths used for packet delivery. The outcomes of the method can be, for instance, used during the conformance checking of distributed access control lists against network security policies. authorisation, computer network security, formal verification, IP networks, program diagnostics, reachability analysis, routing protocols, telecommunication computing, reachability analysis, dynamically routed networks, network-wide reachability, static analysis, configuration files, forwarding devices, static routing configurations, distance vector routing protocols, filtering routing updates, redistributions, network-wide approximation, distributed routing information, standard graph algorithms, network state, active paths, packet delivery, conformance checking, distributed access control, network security policy, Routing, Routing protocols, Ribs, Computational modeling, Access control, IP-networks, network configuration, network design, network reachability, routing protocols",reachability analysis in dynamically routed networks in this paper we introduce a novel approach to reachability analysis of dynamically routed networks the goal is to determine the network wide reachability using static analysis of configuration files gathered from forwarding devices we describe a method that can compute the reachability in networks with a mix of static routing configurations distance vector routing protocols filtering routing updates and redistributions the method computes a network wide approximation of distributed routing information using the standard graph algorithms thus for any network state we can determine a set of active paths used for packet delivery the outcomes of the method can be for instance used during the conformance checking of distributed access control lists against network security policies authorisation computer network security formal verification ip networks program diagnostics reachability analysis routing protocols telecommunication computing reachability analysis dynamically routed networks network wide reachability static analysis configuration files forwarding devices static routing configurations distance vector routing protocols filtering routing updates redistributions network wide approximation distributed routing information standard graph algorithms network state active paths packet delivery conformance checking distributed access control network security policy routing routing protocols ribs computational modeling access control ip networks network configuration network design network reachability routing protocols,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
82,0,"Fault prediction under the microscope: A closer look into HPC systems A large percentage of computing capacity in today's large high-performance computing systems is wasted because of failures. Consequently current research is focusing on providing fault tolerance strategies that aim to minimize fault's effects on applications. By far the most popular technique is the checkpointrestart strategy. A complement to this classical approach is failure avoidance, by which the occurrence of a fault is predicted and preventive measures are taken. This requires a reliable prediction system to anticipate failures and their locations. Thus far, research in this field has used ideal predictors that were not implemented in real HPC systems. In this paper, we merge signal analysis concepts with data mining techniques to extend the ELSA (Event Log Signal Analyzer) toolkit and offer an adaptive and more efficient prediction module. Our goal is to provide models that characterize the normal behavior of a system and the way faults affect it. Being able to detect deviations from normality quickly is the foundation of accurate fault prediction. However, this is challenging because component failure dynamics are heterogeneous in space and time. To this end, a large part of the paper is focused on a detailed analysis of the prediction method, by applying it to two large-scale systems and by investigating the characteristics and bottlenecks of each step of the prediction process. Furthermore, we analyze the prediction's precision and recall impact on current checkpointing strategies and highlight future improvements and directions for research in this field. data mining, fault tolerant computing, microscopes, parallel processing, signal processing, large-scale systems, component failure dynamics, event log signal analyzer toolkit, ELSA toolkit, data mining techniques, checkpoint-restart strategy, fault tolerance strategies, high-performance computing systems, HPC systems, microscope, fault prediction, Correlation, Itemsets, Signal analysis, Data mining, Checkpointing, Algorithm design and analysis, Prediction algorithms, fault tolerance, large-scale HPC systems, signal analysis, fault detection",fault prediction under the microscope a closer look into hpc systems a large percentage of computing capacity in today s large high performance computing systems is wasted because of failures consequently current research is focusing on providing fault tolerance strategies that aim to minimize fault s effects on applications by far the most popular technique is the checkpointrestart strategy a complement to this classical approach is failure avoidance by which the occurrence of a fault is predicted and preventive measures are taken this requires a reliable prediction system to anticipate failures and their locations thus far research in this field has used ideal predictors that were not implemented in real hpc systems in this paper we merge signal analysis concepts with data mining techniques to extend the elsa event log signal analyzer toolkit and offer an adaptive and more efficient prediction module our goal is to provide models that characterize the normal behavior of a system and the way faults affect it being able to detect deviations from normality quickly is the foundation of accurate fault prediction however this is challenging because component failure dynamics are heterogeneous in space and time to this end a large part of the paper is focused on a detailed analysis of the prediction method by applying it to two large scale systems and by investigating the characteristics and bottlenecks of each step of the prediction process furthermore we analyze the prediction s precision and recall impact on current checkpointing strategies and highlight future improvements and directions for research in this field data mining fault tolerant computing microscopes parallel processing signal processing large scale systems component failure dynamics event log signal analyzer toolkit elsa toolkit data mining techniques checkpoint restart strategy fault tolerance strategies high performance computing systems hpc systems microscope fault prediction correlation itemsets signal analysis data mining checkpointing algorithm design and analysis prediction algorithms fault tolerance large scale hpc systems signal analysis fault detection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
83,0,"Heuristic approaches for generating Local Process Models through log projections Local Process Model (LPM) discovery is focused on the mining of a set of process models where each model describes the behavior represented in the event log only partially, i.e. subsets of possible events are taken into account to create so-called local process models. Often such smaller models provide valuable insights into the behavior of the process, especially when no adequate and comprehensible single overall process model exists that is able to describe the traces of the process from start to end. The practical application of LPM discovery is however hindered by computational issues in the case of logs with many activities (problems may already occur when there are more than 17 unique activities). In this paper, we explore three heuristics to discover subsets of activities that lead to useful log projections with the goal of speeding up LPM discovery considerably while still finding high-quality LPMs. We found that a Markov clustering approach to create projection sets results in the largest improvement of execution time, with discovered LPMs still being better than with the use of randomly generated activity sets of the same size. Another heuristic, based on log entropy, yields a more moderate speedup, but enables the discovery of higher quality LPMs. The third heuristic, based on the relative information gain, shows unstable performance: for some data sets the speedup and LPM quality are higher than with the log entropy based method, while for other data sets there is no speedup at all. data mining, entropy, Markov processes, pattern clustering, heuristic approach, local process model generation, log projections, LPM discovery, process model mining, event log, Markov clustering approach, execution time improvement, log entropy, relative information gain, Petri nets, Unified modeling language, Computational modeling, Ventilation, Data mining, Mathematical model, Process modeling",heuristic approaches for generating local process models through log projections local process model lpm discovery is focused on the mining of a set of process models where each model describes the behavior represented in the event log only partially i e subsets of possible events are taken into account to create so called local process models often such smaller models provide valuable insights into the behavior of the process especially when no adequate and comprehensible single overall process model exists that is able to describe the traces of the process from start to end the practical application of lpm discovery is however hindered by computational issues in the case of logs with many activities problems may already occur when there are more than 17 unique activities in this paper we explore three heuristics to discover subsets of activities that lead to useful log projections with the goal of speeding up lpm discovery considerably while still finding high quality lpms we found that a markov clustering approach to create projection sets results in the largest improvement of execution time with discovered lpms still being better than with the use of randomly generated activity sets of the same size another heuristic based on log entropy yields a more moderate speedup but enables the discovery of higher quality lpms the third heuristic based on the relative information gain shows unstable performance for some data sets the speedup and lpm quality are higher than with the log entropy based method while for other data sets there is no speedup at all data mining entropy markov processes pattern clustering heuristic approach local process model generation log projections lpm discovery process model mining event log markov clustering approach execution time improvement log entropy relative information gain petri nets unified modeling language computational modeling ventilation data mining mathematical model process modeling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
84,0,"Data-aware remaining time prediction of business process instances Accurate prediction of the completion time of a business process instance would constitute a valuable tool when managing processes under service level agreement constraints. Such prediction, however, is a very challenging task. A wide variety of factors could influence the trend of a process instance, and hence just using time statistics of historical cases cannot be sufficient to get accurate predictions. Here we propose a new approach where, in order to improve the prediction quality, both the control and the data flow perspectives are jointly used. To achieve this goal, our approach builds a process model which is augmented by time and data information in order to enable remaining time prediction. The remaining time prediction of a running case is calculated combining two factors: (a) the likelihood of all the following activities, given the data collected so far; and (b) the remaining time estimation given by a regression model built upon the data. business data processing, contracts, regression analysis, business process instance, service level agreement constraints, time statistics, data flow perspectives, time estimation, regression model, data-aware remaining time prediction, Vectors, Predictive models, Data mining, Business, Gold, Data models, Indexes, Data-aware Prediction, Process mining, Naive Bayes, Support Vector Regression",data aware remaining time prediction of business process instances accurate prediction of the completion time of a business process instance would constitute a valuable tool when managing processes under service level agreement constraints such prediction however is a very challenging task a wide variety of factors could influence the trend of a process instance and hence just using time statistics of historical cases cannot be sufficient to get accurate predictions here we propose a new approach where in order to improve the prediction quality both the control and the data flow perspectives are jointly used to achieve this goal our approach builds a process model which is augmented by time and data information in order to enable remaining time prediction the remaining time prediction of a running case is calculated combining two factors a the likelihood of all the following activities given the data collected so far and b the remaining time estimation given by a regression model built upon the data business data processing contracts regression analysis business process instance service level agreement constraints time statistics data flow perspectives time estimation regression model data aware remaining time prediction vectors predictive models data mining business gold data models indexes data aware prediction process mining naive bayes support vector regression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
85,0,"Analyzing Machine Performance Using Data Mining This paper focuses on analysis of machine performance in a manufacturing company. Machine behavior can be complex, because it usually consists of many tasks. Performance of these tasks depends on product attributes, worker's speed, and therefore, analysis is not simple. Performance analysis results can be used for different purposes. Prediction and description are typical products of data mining. Prediction should be used for online monitoring of the manufactory process and as an input for a scheduler. Description can serve as information for managers to know which attributes of products cause problems more frequently. However manufacturing processes are complex, every process is quite unique. Our long term goal is to generalize the most common patterns to build general analyzer. This task is not simple because the lack of real word data and information. Therefore this work may contribute to the other researchers in their understanding of real world manufacturing problems. data mining, production engineering computing, production equipment, manufactory process online monitoring, manufacturing company, data mining, machine performance analysis, Data mining, Employment, Manufacturing, Time measurement, Job shop scheduling, Algorithm design and analysis, Process mining, data mining, manufacturing, performance analysis, simulation, prediction, association rules, scheduling",analyzing machine performance using data mining this paper focuses on analysis of machine performance in a manufacturing company machine behavior can be complex because it usually consists of many tasks performance of these tasks depends on product attributes worker s speed and therefore analysis is not simple performance analysis results can be used for different purposes prediction and description are typical products of data mining prediction should be used for online monitoring of the manufactory process and as an input for a scheduler description can serve as information for managers to know which attributes of products cause problems more frequently however manufacturing processes are complex every process is quite unique our long term goal is to generalize the most common patterns to build general analyzer this task is not simple because the lack of real word data and information therefore this work may contribute to the other researchers in their understanding of real world manufacturing problems data mining production engineering computing production equipment manufactory process online monitoring manufacturing company data mining machine performance analysis data mining employment manufacturing time measurement job shop scheduling algorithm design and analysis process mining data mining manufacturing performance analysis simulation prediction association rules scheduling,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0
86,0,"A Keyword Recommendation Experiment to Support Information Organization and Folksonomies in Edu-AREA Edu-AREA is a Web 2.0 application whose main goal is to contribute to teaching innovation. It provides descriptions of educational resources and guidelines that can be used by teachers to create their lesson plans and later to document their teaching experiences. At the current stage of the Edu-AREA development, a main issue is related to the management and classification of information provided by users. This paper introduces a folksonomy approach, the architecture of the system, and the results of an experiment about keyword recommendations. pattern classification, recommender systems, social networking (online), teaching, keyword recommendation, information organization, Edu-AREA, Web 2.0 application, teaching innovation, educational resources, educational guidelines, lesson plan creation, teaching experience documentation, information classification, information management, folksonomy approach, system architecture, Education, Web 2.0, Ontologies, Organizations, Data models, Vocabulary, Semantics, Social network services, Educational activities, Information sharing, Tagging, Social network services, educational activities, information sharing, tagging",a keyword recommendation experiment to support information organization and folksonomies in edu area edu area is a web 2 0 application whose main goal is to contribute to teaching innovation it provides descriptions of educational resources and guidelines that can be used by teachers to create their lesson plans and later to document their teaching experiences at the current stage of the edu area development a main issue is related to the management and classification of information provided by users this paper introduces a folksonomy approach the architecture of the system and the results of an experiment about keyword recommendations pattern classification recommender systems social networking online teaching keyword recommendation information organization edu area web 2 0 application teaching innovation educational resources educational guidelines lesson plan creation teaching experience documentation information classification information management folksonomy approach system architecture education web 2 0 ontologies organizations data models vocabulary semantics social network services educational activities information sharing tagging social network services educational activities information sharing tagging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0
87,1,"Evaluating the effect of best practices for business process redesign: An evidence-based approach based on process mining techniques The management of business processes in modern times is rapidly shifting towards being evidence-based. Business process evaluation indicators tend to focus on process performance only, neglecting the definition of indicators to evaluate other concerns of interest in different phases of the business process lifecycle. Moreover, they usually do not discuss specifically which data must be collected to calculate indicators and whether collecting these data is feasible or not. This paper proposes a business process assessment framework focused on the process redesign lifecycle phase and tightly coupled with process mining as an operational framework to calculate indicators. The framework includes process performance indicators and indicators to assess whether process redesign best practices have been applied and to what extent. Both sets of indicators can be calculated using standard process mining functionality. This, implicitly, also defines what data must be collected during process execution to enable their calculation. The framework is evaluated through case studies and a thorough comparison against other approaches in the literature. Process redesign,  Best practice,  Process performance indicator,  Process mining,  Case study,  Business process management",evaluating the effect of best practices for business process redesign an evidence based approach based on process mining techniques the management of business processes in modern times is rapidly shifting towards being evidence based business process evaluation indicators tend to focus on process performance only neglecting the definition of indicators to evaluate other concerns of interest in different phases of the business process lifecycle moreover they usually do not discuss specifically which data must be collected to calculate indicators and whether collecting these data is feasible or not this paper proposes a business process assessment framework focused on the process redesign lifecycle phase and tightly coupled with process mining as an operational framework to calculate indicators the framework includes process performance indicators and indicators to assess whether process redesign best practices have been applied and to what extent both sets of indicators can be calculated using standard process mining functionality this implicitly also defines what data must be collected during process execution to enable their calculation the framework is evaluated through case studies and a thorough comparison against other approaches in the literature process redesign best practice process performance indicator process mining case study business process management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
88,1,"Enhancing Process Models to Improve Business Performance: A Methodology and Case Studies Process mining is not only about discovery and conformance checking of business processes. It is also focused on enhancing processes to improve the business performance. While from a business perspective this third main stream is definitely as important as the others if not even more, little research work has been conducted. The existing body of work on process enhancement mainly focuses on ensuring that the process model is adapted to incorporate behavior that is observed in reality. It is less focused on improving the performance of the process. This paper reports on a methodology that creates an enhanced model with an improved performance level. The enhancements of the model limit incorporated behavior to only those parts that do not violate any business rules. Finally, the enhanced model is kept as close to the original model as possible. The practical relevance and feasibility of the methodology is assessed through two case studies. The result shows that the process models improved through our methodology, in comparison with state-of the art techniques, have improved KPI levels while still adhering to the desired prescriptive model. []",enhancing process models to improve business performance a methodology and case studies process mining is not only about discovery and conformance checking of business processes it is also focused on enhancing processes to improve the business performance while from a business perspective this third main stream is definitely as important as the others if not even more little research work has been conducted the existing body of work on process enhancement mainly focuses on ensuring that the process model is adapted to incorporate behavior that is observed in reality it is less focused on improving the performance of the process this paper reports on a methodology that creates an enhanced model with an improved performance level the enhancements of the model limit incorporated behavior to only those parts that do not violate any business rules finally the enhanced model is kept as close to the original model as possible the practical relevance and feasibility of the methodology is assessed through two case studies the result shows that the process models improved through our methodology in comparison with state of the art techniques have improved kpi levels while still adhering to the desired prescriptive model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
89,1,"A Framework for Inter-Organizational Performance Analysis from EDI Messages The evaluation of an organization's performance may also consider the assessment of inter-organizational relationships (IORs). However, the evaluation of IORs is typically based on success factors, such as trust, which are difficult to be measured quantitatively. In this paper, we present a framework supporting inter-organizational performance evaluation which integrates (i) a bottom-up approach supporting the identification of Key Performance Indicators (KPIs) from business information, event logs, as well as process models, and (ii) a top-down approach for measuring business performance on the strategic level based on the Balanced Scorecard (BSC) method. In order to prove the feasibility of the framework, we present an inter-organizational performance analysis case study of a beverage manufacturing company. The case study shows that the framework enables (i) the derivation of quantifiable KPIs from operational data and (ii) the alignment of KPIs with business objectives allowing an evaluation of IORs on the strategic level. []",a framework for inter organizational performance analysis from edi messages the evaluation of an organization s performance may also consider the assessment of inter organizational relationships iors however the evaluation of iors is typically based on success factors such as trust which are difficult to be measured quantitatively in this paper we present a framework supporting inter organizational performance evaluation which integrates i a bottom up approach supporting the identification of key performance indicators kpis from business information event logs as well as process models and ii a top down approach for measuring business performance on the strategic level based on the balanced scorecard bsc method in order to prove the feasibility of the framework we present an inter organizational performance analysis case study of a beverage manufacturing company the case study shows that the framework enables i the derivation of quantifiable kpis from operational data and ii the alignment of kpis with business objectives allowing an evaluation of iors on the strategic level,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
90,1,"Identifying Inter-organizational Key Performance Indicators from EDIFACT Messages Inter-organizational relationships (IORs) are important for creating business potential and increasing business performance. The evaluation of IORs is necessary for analyzing the collaboration between businesses as well as for assessing business partners. However, the evaluation of IORs is ambiguous since it is usually measured by success factors, such as trust and information sharing, which are difficult to be measured quantitatively. In this paper, we propose using quantifiable Key Performance Indicators (KPIs) for measuring success factors. We aim to identify KPIs in inter-organizational scenarios where information is exchanged electronically based on EDIFACT message types. In particular, we i) derive inter-organizational KPIs and propose guidelines for their calculation from EDIFACT data elements, and ii) aggregate these KPIs to define quantitative measurements reflecting inter-organizational success factors. Therefore, we first define a method for the systematic selection of suitable data elements from EDIFACT message types based on frequency analysis. Second, we consider the semantics of data elements and message types in defining KPIs. Having these KPIs at hand supports the quantitative evaluation of success factors which in turn enables the evaluation of IORs. Key performance indicators (KPI),  Electronic Data Interchange (EDI),  EDIFACT",identifying inter organizational key performance indicators from edifact messages inter organizational relationships iors are important for creating business potential and increasing business performance the evaluation of iors is necessary for analyzing the collaboration between businesses as well as for assessing business partners however the evaluation of iors is ambiguous since it is usually measured by success factors such as trust and information sharing which are difficult to be measured quantitatively in this paper we propose using quantifiable key performance indicators kpis for measuring success factors we aim to identify kpis in inter organizational scenarios where information is exchanged electronically based on edifact message types in particular we i derive inter organizational kpis and propose guidelines for their calculation from edifact data elements and ii aggregate these kpis to define quantitative measurements reflecting inter organizational success factors therefore we first define a method for the systematic selection of suitable data elements from edifact message types based on frequency analysis second we consider the semantics of data elements and message types in defining kpis having these kpis at hand supports the quantitative evaluation of success factors which in turn enables the evaluation of iors key performance indicators kpi electronic data interchange edi edifact,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
91,1,"Mining Users' Intents from Logs Intentions play a key role in information systems engineering. Research on process modeling has highlighted that specifying intentions can expressly mitigate many problems encountered in process modeling as lack of flexibility or adaptation. Process mining approaches mine processes in terms of tasks and branching. To identify and formalize intentions from event logs, this work presents a novel approach of process mining, called Map Miner Method (MMM). This method automates the construction of intentional process models from event logs. First, MMM estimates users' strategies (i.e., the different ways to fulfill the intentions) in terms of their activities. These estimated strategies are then used to infer users' intentions at different levels of abstraction using two tailored algorithms. MMM constructs intentional process models with respect to the Map metamodel formalism. MMM is applied on a real-world dataset, i.e. event logs of developers of Eclipse UDC (Usage Data Collector). The resulting Map process model provides a precious understanding of the processes followed by the developers, and also provide feedback on the effectiveness and demonstrate scalability of MMM. Intentional Process Models,  Machine Learning,  Process Mining,  Hidden Markov Models",mining users intents from logs intentions play a key role in information systems engineering research on process modeling has highlighted that specifying intentions can expressly mitigate many problems encountered in process modeling as lack of flexibility or adaptation process mining approaches mine processes in terms of tasks and branching to identify and formalize intentions from event logs this work presents a novel approach of process mining called map miner method mmm this method automates the construction of intentional process models from event logs first mmm estimates users strategies i e the different ways to fulfill the intentions in terms of their activities these estimated strategies are then used to infer users intentions at different levels of abstraction using two tailored algorithms mmm constructs intentional process models with respect to the map metamodel formalism mmm is applied on a real world dataset i e event logs of developers of eclipse udc usage data collector the resulting map process model provides a precious understanding of the processes followed by the developers and also provide feedback on the effectiveness and demonstrate scalability of mmm intentional process models machine learning process mining hidden markov models,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0
92,1,"What Shall I Do Next? Intention Mining for Flexible Process Enactment Besides the benefits of flexible processes, practical implementations of process aware information systems have also revealed difficulties encountered by process participants during enactment. Several support and guidance solutions based on process mining have been proposed, but they lack a suitable semantics for human reasoning and decisions making as they mainly rely on low level activities. Applying design science, we created FlexPAISSeer, an intention mining oriented approach, with its component artifacts: 1) IntentMiner which discovers the intentional model of the executable process in an unsupervised manner; 2) IntentRecommender which generates recommendations as intentions and confidence factors, based on the mined intentional process model and probabilistic calculus. The artifacts were evaluated in a case study with a Netherlands software company, using a Childcare system that allows flexible data-driven process enactment. intention mining,  process mining,  flexible processes,  process aware information systems,  process recommendations",what shall i do next intention mining for flexible process enactment besides the benefits of flexible processes practical implementations of process aware information systems have also revealed difficulties encountered by process participants during enactment several support and guidance solutions based on process mining have been proposed but they lack a suitable semantics for human reasoning and decisions making as they mainly rely on low level activities applying design science we created flexpaisseer an intention mining oriented approach with its component artifacts 1 intentminer which discovers the intentional model of the executable process in an unsupervised manner 2 intentrecommender which generates recommendations as intentions and confidence factors based on the mined intentional process model and probabilistic calculus the artifacts were evaluated in a case study with a netherlands software company using a childcare system that allows flexible data driven process enactment intention mining process mining flexible processes process aware information systems process recommendations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0
